relative_im_path,class,xmin,xmax,ymin,ymax
datasets/199/158.jpg,199,43,27,592,284,
datasets/199/71.jpg,199,83,207,661,495,
datasets/199/10.jpg,199,81,53,871,449,
datasets/199/98.jpg,199,102,204,1135,560,
datasets/199/94.jpg,199,29,157,582,424,
datasets/199/129.jpg,199,304,202,1440,784,
datasets/199/38.jpg,199,11,67,635,412,
datasets/199/49.jpg,199,33,88,600,327,
datasets/199/225.jpg,199,82,136,762,470,
datasets/199/222.jpg,199,132,416,1662,920,
datasets/199/180.jpg,199,24,59,707,424,
datasets/199/87.jpg,199,70,473,1841,1204,
datasets/199/151.jpg,199,38,41,585,318,
datasets/199/56.jpg,199,301,248,1805,966,
datasets/199/175.jpg,199,50,192,1245,557,
datasets/199/66.jpg,199,23,140,569,361,
datasets/199/33.jpg,199,220,567,1896,1163,
datasets/199/197.jpg,199,222,133,802,608,
datasets/199/174.jpg,199,55,177,978,484,
datasets/199/200.jpg,199,49,137,835,606,
datasets/199/215.jpg,199,39,213,985,622,
datasets/199/12.jpg,199,223,382,1076,735,
datasets/199/97.jpg,199,43,98,980,509,
datasets/199/201.jpg,199,94,156,806,453,
datasets/199/126.jpg,199,50,175,1012,547,
datasets/199/9.jpg,199,378,277,1542,814,
datasets/199/183.jpg,199,55,149,933,568,
datasets/199/8.jpg,199,149,178,1116,631,
datasets/199/82.jpg,199,97,139,973,592,
datasets/199/137.jpg,199,60,177,594,473,
datasets/199/45.jpg,199,92,212,699,455,
datasets/199/20.jpg,199,76,162,805,651,
datasets/199/168.jpg,199,185,143,827,432,
datasets/199/26.jpg,199,76,137,700,443,
datasets/199/109.jpg,199,48,165,988,534,
datasets/199/29.jpg,199,95,99,605,434,
datasets/199/120.jpg,199,657,190,758,447,
datasets/199/218.jpg,199,89,84,570,431,
datasets/199/89.jpg,199,173,196,565,354,
datasets/199/233.jpg,199,111,114,596,298,
datasets/199/95.jpg,199,44,218,776,441,
datasets/199/72.jpg,199,190,124,934,490,
datasets/199/31.jpg,199,101,131,797,496,
datasets/199/159.jpg,199,63,159,981,561,
datasets/199/166.jpg,199,34,49,395,244,
datasets/199/211.jpg,199,140,73,653,430,
datasets/199/141.jpg,199,37,206,805,690,
datasets/199/70.jpg,199,67,84,579,336,
datasets/199/143.jpg,199,27,137,777,466,
datasets/199/80.jpg,199,1000,544,1916,1021,
datasets/199/210.jpg,199,10,90,606,397,
datasets/200/173.jpg,200,133,130,659,348,
datasets/200/157.jpg,200,16,76,470,307,
datasets/200/69.jpg,200,50,78,855,649,
datasets/200/165.jpg,200,45,93,771,306,
datasets/200/138.jpg,200,41,17,264,122,
datasets/200/6.jpg,200,28,215,997,506,
datasets/200/96.jpg,200,79,75,400,293,
datasets/200/54.jpg,200,290,321,549,439,
datasets/200/149.jpg,200,184,323,748,523,
datasets/200/81.jpg,200,588,123,650,193,
datasets/200/76.jpg,200,146,259,867,633,
datasets/200/78.jpg,200,89,20,789,475,
datasets/200/178.jpg,200,31,30,610,435,
datasets/200/61.jpg,200,10,277,859,859,
datasets/200/7.jpg,200,25,155,960,558,
datasets/200/105.jpg,200,1195,1176,2601,2147,
datasets/200/152.jpg,200,47,41,557,262,
datasets/200/154.jpg,200,717,514,1663,1042,
datasets/200/134.jpg,200,24,96,975,579,
datasets/200/148.jpg,200,80,405,276,466,
datasets/200/15.jpg,200,95,48,395,199,
datasets/200/156.jpg,200,1,173,64,234,
datasets/200/93.jpg,200,6,13,312,167,
datasets/200/194.jpg,200,96,226,679,451,
datasets/200/42.jpg,200,110,229,1097,515,
datasets/200/199.jpg,200,637,1231,3820,2495,
datasets/200/88.jpg,200,26,56,765,520,
datasets/200/2.jpg,200,139,112,419,276,
datasets/200/86.jpg,200,71,30,733,417,
datasets/200/127.jpg,200,172,47,3333,1399,
datasets/200/121.jpg,200,106,227,1460,809,
datasets/200/24.jpg,200,139,110,869,325,
datasets/200/198.jpg,200,113,222,1773,889,
datasets/200/176.jpg,200,90,63,417,259,
datasets/200/103.jpg,200,88,36,553,382,
datasets/200/68.jpg,200,725,435,1485,847,
datasets/200/13.jpg,200,104,238,1772,899,
datasets/200/162.jpg,200,32,72,653,396,
datasets/200/55.jpg,200,649,402,2903,2052,
datasets/200/5.jpg,200,76,63,1856,944,
datasets/200/130.jpg,200,26,38,458,344,
datasets/200/30.jpg,200,220,181,1255,635,
datasets/200/40.jpg,200,105,137,1159,867,
datasets/200/147.jpg,200,88,25,576,385,
datasets/200/39.jpg,200,42,22,602,335,
datasets/200/124.jpg,200,145,312,819,661,
datasets/200/18.jpg,200,306,473,1901,992,
datasets/200/115.jpg,200,39,97,285,176,
datasets/200/169.jpg,200,106,259,867,515,
datasets/200/16.jpg,200,28,55,477,302,
datasets/200/177.jpg,200,49,194,1086,505,
datasets/200/3.jpg,200,114,240,1243,683,
datasets/200/100.jpg,200,261,237,1599,946,
datasets/200/144.jpg,200,103,47,566,413,
datasets/200/27.jpg,200,74,195,1292,693,
datasets/200/19.jpg,200,464,414,1356,1092,
datasets/200/64.jpg,200,47,50,616,399,
datasets/200/189.jpg,200,184,344,1762,889,
datasets/200/37.jpg,200,52,33,577,297,
datasets/200/107.jpg,200,71,30,733,417,
datasets/200/36.jpg,200,245,587,2624,1510,
datasets/200/181.jpg,200,49,81,1344,954,
datasets/200/131.jpg,200,130,204,899,680,
datasets/200/112.jpg,200,458,459,1457,766,
datasets/200/25.jpg,200,25,155,960,558,
datasets/200/74.jpg,200,2489,686,2992,1310,
datasets/200/91.jpg,200,458,459,1457,766,
datasets/200/108.jpg,200,29,4,683,300,
datasets/200/52.jpg,200,28,42,678,362,
datasets/200/110.jpg,200,37,203,1350,818,
datasets/200/145.jpg,200,511,66,638,154,
datasets/200/106.jpg,200,588,7,630,125,
datasets/200/164.jpg,200,113,2,400,223,
datasets/200/104.jpg,200,86,18,839,558,
datasets/200/28.jpg,200,98,90,336,208,
datasets/200/101.jpg,200,494,523,1578,1189,
datasets/200/60.jpg,200,135,101,690,356,
datasets/200/84.jpg,200,1195,1176,2601,2147,
datasets/200/46.jpg,200,1602,1125,3528,1971,
datasets/200/191.jpg,200,216,246,2150,1173,
datasets/200/114.jpg,200,6,13,312,167,
datasets/200/118.jpg,200,0,172,52,238,
datasets/200/51.jpg,200,845,1492,3551,2494,
datasets/200/187.jpg,200,27,127,986,644,
datasets/200/111.jpg,200,4,106,295,287,
datasets/200/119.jpg,200,318,98,491,187,
datasets/200/155.jpg,200,2319,469,2987,1135,
datasets/200/53.jpg,200,26,14,1866,1365,
datasets/200/102.jpg,200,588,123,650,193,
datasets/200/160.jpg,200,288,228,656,487,
datasets/200/186.jpg,200,774,323,3122,1693,
datasets/200/128.jpg,200,46,93,594,356,
datasets/200/23.jpg,200,39,34,566,248,
datasets/200/32.jpg,200,52,335,1570,987,
datasets/200/85.jpg,200,588,7,630,125,
datasets/200/58.jpg,200,87,129,547,351,
datasets/200/125.jpg,200,152,197,851,537,
datasets/200/146.jpg,200,58,26,597,472,
datasets/200/172.jpg,200,23,12,621,469,
datasets/200/133.jpg,200,95,23,898,599,
datasets/200/140.jpg,200,0,976,336,2222,
datasets/200/21.jpg,200,65,178,964,466,
datasets/200/14.jpg,200,40,218,1522,945,
datasets/200/117.jpg,200,79,75,400,293,
datasets/200/122.jpg,200,316,536,2189,1424,
datasets/200/79.jpg,200,261,237,1599,946,
datasets/200/43.jpg,200,353,298,2640,1323,
datasets/200/184.jpg,200,538,327,1341,828,
datasets/200/63.jpg,200,38,176,770,400,
datasets/200/139.jpg,200,210,104,1535,1057,
datasets/200/161.jpg,200,0,46,602,431,
datasets/200/17.jpg,200,119,512,423,603,
datasets/200/188.jpg,200,53,90,573,431,
datasets/200/167.jpg,200,176,146,826,498,
datasets/200/116.jpg,200,61,61,213,148,
datasets/200/163.jpg,200,0,29,640,402,
datasets/200/195.jpg,200,77,25,914,646,
datasets/200/171.jpg,200,20,44,306,181,
datasets/200/99.jpg,200,263,83,1003,632,
datasets/200/153.jpg,200,36,14,1106,738,
datasets/200/150.jpg,200,386,376,1426,1044,
datasets/200/44.jpg,200,46,136,605,354,
datasets/200/67.jpg,200,23,51,1242,668,
datasets/200/83.jpg,200,86,18,839,558,
datasets/200/59.jpg,200,26,57,581,234,
datasets/200/1.jpg,200,68,102,423,298,
datasets/200/77.jpg,200,52,59,371,159,
datasets/200/22.jpg,200,37,128,606,356,
datasets/200/35.jpg,200,80,148,859,487,
datasets/200/123.jpg,200,235,111,862,502,
datasets/200/170.jpg,200,77,79,945,672,
datasets/200/132.jpg,200,355,166,1696,1172,
datasets/200/41.jpg,200,184,273,3984,1960,
datasets/200/179.jpg,200,266,380,1373,899,
datasets/200/48.jpg,200,96,144,557,329,
datasets/200/62.jpg,200,730,91,1267,328,
datasets/200/136.jpg,200,178,50,1139,800,
datasets/200/192.jpg,200,717,383,1934,931,
datasets/200/193.jpg,200,1422,154,1596,491,
datasets/200/196.jpg,200,258,123,1727,1175,
datasets/200/90.jpg,200,4,106,295,287,
datasets/200/47.jpg,200,179,350,783,581,
datasets/200/182.jpg,200,193,143,1727,834,
datasets/200/11.jpg,200,69,73,328,215,
datasets/200/34.jpg,200,258,262,721,431,
datasets/200/190.jpg,200,63,30,595,446,
datasets/200/92.jpg,200,61,28,969,546,
datasets/200/135.jpg,200,16,62,633,399,
datasets/200/73.jpg,200,47,105,641,314,
datasets/200/65.jpg,200,19,125,98,172,
datasets/200/4.jpg,200,202,121,1730,859,
datasets/200/50.jpg,200,33,168,1177,612,
datasets/200/142.jpg,200,72,45,720,496,
datasets/200/57.jpg,200,60,169,744,429,
datasets/200/113.jpg,200,61,28,969,546,
datasets/200/185.jpg,200,203,101,595,345,
datasets/200/75.jpg,200,65,178,964,466,
datasets/200/158.jpg,200,28,41,595,308,
datasets/200/71.jpg,200,12,64,465,302,
datasets/200/10.jpg,200,63,109,316,233,
datasets/200/98.jpg,200,318,98,491,187,
datasets/200/94.jpg,200,39,97,285,176,
datasets/200/129.jpg,200,15,52,770,540,
datasets/200/38.jpg,200,199,174,579,341,
datasets/200/49.jpg,200,157,202,1764,874,
datasets/200/180.jpg,200,131,334,1836,983,
datasets/200/87.jpg,200,29,4,683,300,
datasets/200/151.jpg,200,32,72,490,273,
datasets/200/56.jpg,200,105,160,947,599,
datasets/200/175.jpg,200,194,129,602,430,
datasets/200/66.jpg,200,139,451,1517,981,
datasets/200/33.jpg,200,63,133,754,471,
datasets/200/197.jpg,200,41,66,606,426,
datasets/200/174.jpg,200,111,104,631,344,
datasets/200/200.jpg,200,169,67,834,552,
datasets/200/12.jpg,200,650,772,2935,1878,
datasets/200/97.jpg,200,0,172,52,238,
datasets/200/201.jpg,200,204,144,646,412,
datasets/200/126.jpg,200,92,99,1139,566,
datasets/200/9.jpg,200,114,240,1243,683,
datasets/200/183.jpg,200,56,258,653,511,
datasets/200/8.jpg,200,42,0,1275,643,
datasets/200/82.jpg,200,88,36,553,382,
datasets/200/137.jpg,200,818,242,957,340,
datasets/200/45.jpg,200,598,12,2195,577,
datasets/200/20.jpg,200,52,85,575,341,
datasets/200/168.jpg,200,62,10,293,190,
datasets/200/26.jpg,200,159,76,1746,902,
datasets/200/109.jpg,200,26,56,765,520,
datasets/200/29.jpg,200,45,39,308,168,
datasets/200/120.jpg,200,263,83,1003,632,
datasets/200/89.jpg,200,37,203,1350,818,
datasets/200/95.jpg,200,61,61,213,148,
datasets/200/72.jpg,200,8,6,589,360,
datasets/200/31.jpg,200,49,70,579,344,
datasets/200/159.jpg,200,67,51,578,441,
datasets/200/166.jpg,200,58,27,601,488,
datasets/200/141.jpg,200,44,28,612,428,
datasets/200/70.jpg,200,101,141,2919,1106,
datasets/200/143.jpg,200,138,108,471,296,
datasets/200/80.jpg,200,494,523,1578,1189,
datasets/201/238.jpg,201,44,87,349,242,
datasets/201/173.jpg,201,235,160,1247,886,
datasets/201/249.jpg,201,297,357,1722,1160,
datasets/201/157.jpg,201,123,84,908,471,
datasets/201/69.jpg,201,42,93,593,376,
datasets/201/165.jpg,201,209,112,825,459,
datasets/201/234.jpg,201,35,43,975,464,
datasets/201/138.jpg,201,131,83,516,362,
datasets/201/248.jpg,201,62,126,656,398,
datasets/201/6.jpg,201,56,141,731,408,
datasets/201/221.jpg,201,117,163,756,487,
datasets/201/96.jpg,201,67,122,499,353,
datasets/201/261.jpg,201,89,149,757,483,
datasets/201/266.jpg,201,504,94,613,142,
datasets/201/245.jpg,201,199,233,696,485,
datasets/201/54.jpg,201,163,273,947,572,
datasets/201/149.jpg,201,66,137,970,633,
datasets/201/259.jpg,201,129,144,901,436,
datasets/201/239.jpg,201,63,124,587,371,
datasets/201/244.jpg,201,213,80,859,422,
datasets/201/81.jpg,201,14,203,1513,838,
datasets/201/76.jpg,201,595,142,640,177,
datasets/201/78.jpg,201,52,232,1503,772,
datasets/201/178.jpg,201,12,165,1056,689,
datasets/201/61.jpg,201,30,454,905,844,
datasets/201/236.jpg,201,166,244,1435,954,
datasets/201/7.jpg,201,49,143,1179,631,
datasets/201/105.jpg,201,93,69,583,384,
datasets/201/152.jpg,201,207,365,918,794,
datasets/201/154.jpg,201,44,66,621,424,
datasets/201/134.jpg,201,100,169,903,644,
datasets/201/148.jpg,201,36,179,594,449,
datasets/201/255.jpg,201,134,127,621,404,
datasets/201/15.jpg,201,15,89,618,384,
datasets/201/156.jpg,201,19,82,605,363,
datasets/201/93.jpg,201,205,269,1299,928,
datasets/201/194.jpg,201,92,175,921,584,
datasets/201/42.jpg,201,80,280,1509,1018,
datasets/201/199.jpg,201,134,84,807,427,
datasets/201/88.jpg,201,62,132,583,409,
datasets/201/2.jpg,201,125,188,1050,562,
datasets/201/250.jpg,201,411,552,1926,1247,
datasets/201/86.jpg,201,60,30,579,335,
datasets/201/241.jpg,201,32,87,616,375,
datasets/201/205.jpg,201,65,93,563,358,
datasets/201/127.jpg,201,33,27,613,413,
datasets/201/121.jpg,201,20,59,589,418,
datasets/201/270.jpg,201,180,206,772,502,
datasets/201/208.jpg,201,437,152,515,207,
datasets/201/24.jpg,201,105,98,910,409,
datasets/201/206.jpg,201,193,106,1340,872,
datasets/201/231.jpg,201,111,174,880,571,
datasets/201/198.jpg,201,104,177,568,424,
datasets/201/214.jpg,201,473,144,540,191,
datasets/201/209.jpg,201,26,133,493,305,
datasets/201/176.jpg,201,47,78,583,325,
datasets/201/103.jpg,201,28,102,590,374,
datasets/201/68.jpg,201,83,160,602,422,
datasets/201/13.jpg,201,131,219,796,534,
datasets/201/162.jpg,201,73,137,944,532,
datasets/201/217.jpg,201,35,70,868,483,
datasets/201/55.jpg,201,66,172,798,427,
datasets/201/204.jpg,201,70,134,951,593,
datasets/201/5.jpg,201,239,192,1674,907,
datasets/201/130.jpg,201,17,54,303,196,
datasets/201/30.jpg,201,168,115,786,413,
datasets/201/40.jpg,201,30,155,624,378,
datasets/201/147.jpg,201,241,239,773,498,
datasets/201/39.jpg,201,11,134,620,424,
datasets/201/124.jpg,201,31,62,499,326,
datasets/201/216.jpg,201,148,126,582,357,
datasets/201/242.jpg,201,183,257,789,612,
datasets/201/18.jpg,201,439,92,1471,932,
datasets/201/115.jpg,201,43,111,592,347,
datasets/201/169.jpg,201,121,456,2226,1423,
datasets/201/16.jpg,201,141,108,907,586,
datasets/201/177.jpg,201,37,102,592,428,
datasets/201/3.jpg,201,70,93,1210,630,
datasets/201/273.jpg,201,30,46,369,252,
datasets/201/237.jpg,201,44,64,322,240,
datasets/201/100.jpg,201,0,10,40,112,
datasets/201/144.jpg,201,116,33,686,467,
datasets/201/230.jpg,201,16,286,770,557,
datasets/201/27.jpg,201,427,341,1848,1120,
datasets/201/19.jpg,201,546,138,636,215,
datasets/201/64.jpg,201,67,139,932,573,
datasets/201/189.jpg,201,17,181,92,239,
datasets/201/224.jpg,201,135,161,643,400,
datasets/201/37.jpg,201,113,202,907,575,
datasets/201/107.jpg,201,37,72,976,608,
datasets/201/36.jpg,201,547,143,638,199,
datasets/201/181.jpg,201,91,84,1163,693,
datasets/201/131.jpg,201,51,97,627,373,
datasets/201/112.jpg,201,1131,358,1508,529,
datasets/201/25.jpg,201,17,40,591,351,
datasets/201/74.jpg,201,30,67,616,382,
datasets/201/91.jpg,201,46,87,594,332,
datasets/201/108.jpg,201,24,172,993,559,
datasets/201/52.jpg,201,48,95,616,353,
datasets/201/110.jpg,201,65,70,597,382,
datasets/201/145.jpg,201,101,149,933,584,
datasets/201/106.jpg,201,81,102,591,380,
datasets/201/164.jpg,201,211,253,769,546,
datasets/201/260.jpg,201,389,326,1568,906,
datasets/201/104.jpg,201,0,18,614,317,
datasets/201/28.jpg,201,34,70,633,408,
datasets/201/101.jpg,201,122,49,513,314,
datasets/201/60.jpg,201,82,222,1105,700,
datasets/201/84.jpg,201,76,169,1552,823,
datasets/201/46.jpg,201,209,191,890,584,
datasets/201/220.jpg,201,111,143,772,437,
datasets/201/235.jpg,201,103,122,634,370,
datasets/201/191.jpg,201,54,76,573,338,
datasets/201/114.jpg,201,128,172,1528,838,
datasets/201/253.jpg,201,235,141,1148,650,
datasets/201/118.jpg,201,103,376,1714,963,
datasets/201/271.jpg,201,120,205,887,556,
datasets/201/51.jpg,201,13,135,634,434,
datasets/201/187.jpg,201,155,87,583,335,
datasets/201/254.jpg,201,269,183,1051,630,
datasets/201/256.jpg,201,65,90,624,394,
datasets/201/111.jpg,201,32,126,587,392,
datasets/201/119.jpg,201,59,43,546,353,
datasets/201/155.jpg,201,36,77,621,398,
datasets/201/53.jpg,201,55,67,1001,593,
datasets/201/102.jpg,201,22,86,616,361,
datasets/201/160.jpg,201,62,104,414,307,
datasets/201/186.jpg,201,65,170,1181,810,
datasets/201/243.jpg,201,93,461,2000,1123,
datasets/201/265.jpg,201,150,469,1826,1342,
datasets/201/128.jpg,201,49,55,968,626,
datasets/201/23.jpg,201,126,336,1805,1003,
datasets/201/32.jpg,201,468,459,1427,916,
datasets/201/85.jpg,201,131,146,546,411,
datasets/201/268.jpg,201,157,342,1403,906,
datasets/201/58.jpg,201,77,112,621,416,
datasets/201/125.jpg,201,72,198,1191,1041,
datasets/201/146.jpg,201,56,69,739,430,
datasets/201/172.jpg,201,165,130,886,598,
datasets/201/133.jpg,201,23,73,514,349,
datasets/201/140.jpg,201,41,105,775,434,
datasets/201/21.jpg,201,88,362,1530,1070,
datasets/201/14.jpg,201,120,141,900,481,
datasets/201/117.jpg,201,1251,429,1525,544,
datasets/201/262.jpg,201,43,147,607,412,
datasets/201/122.jpg,201,93,71,598,324,
datasets/201/79.jpg,201,26,59,569,345,
datasets/201/43.jpg,201,286,225,1608,852,
datasets/201/184.jpg,201,26,173,617,409,
datasets/201/264.jpg,201,73,87,638,372,
datasets/201/63.jpg,201,48,108,593,376,
datasets/201/139.jpg,201,66,301,148,349,
datasets/201/226.jpg,201,406,72,498,127,
datasets/201/161.jpg,201,43,57,564,392,
datasets/201/17.jpg,201,50,50,586,309,
datasets/201/188.jpg,201,365,894,2152,2048,
datasets/201/203.jpg,201,61,92,541,367,
datasets/201/167.jpg,201,432,359,1308,710,
datasets/201/257.jpg,201,991,309,1239,461,
datasets/201/116.jpg,201,45,72,619,407,
datasets/201/163.jpg,201,150,110,611,394,
datasets/201/195.jpg,201,53,128,688,423,
datasets/201/269.jpg,201,44,140,607,331,
datasets/201/171.jpg,201,84,160,947,535,
datasets/201/99.jpg,201,63,186,968,663,
datasets/201/153.jpg,201,49,86,611,401,
datasets/201/150.jpg,201,161,202,1739,1030,
datasets/201/44.jpg,201,46,102,442,319,
datasets/201/213.jpg,201,74,74,582,362,
datasets/201/223.jpg,201,604,338,2400,1251,
datasets/201/67.jpg,201,45,181,1512,830,
datasets/201/83.jpg,201,37,117,586,444,
datasets/201/59.jpg,201,99,95,549,352,
datasets/201/240.jpg,201,183,103,1054,685,
datasets/201/1.jpg,201,75,266,1131,750,
datasets/201/77.jpg,201,265,181,888,509,
datasets/201/22.jpg,201,46,200,990,562,
datasets/201/232.jpg,201,137,177,736,513,
datasets/201/35.jpg,201,119,119,550,320,
datasets/201/123.jpg,201,27,186,982,600,
datasets/201/170.jpg,201,76,120,364,226,
datasets/201/132.jpg,201,0,170,70,209,
datasets/201/41.jpg,201,146,112,910,569,
datasets/201/202.jpg,201,78,104,851,513,
datasets/201/212.jpg,201,1,149,72,242,
datasets/201/179.jpg,201,470,39,586,93,
datasets/201/48.jpg,201,116,170,1134,646,
datasets/201/62.jpg,201,79,39,547,329,
datasets/201/136.jpg,201,38,106,570,397,
datasets/201/229.jpg,201,36,89,602,422,
datasets/201/192.jpg,201,175,130,660,449,
datasets/201/207.jpg,201,47,136,613,425,
datasets/201/193.jpg,201,132,126,489,308,
datasets/201/196.jpg,201,75,74,266,176,
datasets/201/90.jpg,201,24,72,576,367,
datasets/201/227.jpg,201,48,57,623,407,
datasets/201/47.jpg,201,124,226,840,605,
datasets/201/182.jpg,201,41,82,606,395,
datasets/201/11.jpg,201,157,120,1013,613,
datasets/201/34.jpg,201,30,99,604,438,
datasets/201/190.jpg,201,219,201,1763,952,
datasets/201/228.jpg,201,73,119,578,420,
datasets/201/92.jpg,201,17,40,591,351,
datasets/201/135.jpg,201,141,272,535,422,
datasets/201/73.jpg,201,67,230,1564,950,
datasets/201/65.jpg,201,73,78,974,592,
datasets/201/4.jpg,201,251,380,1370,1018,
datasets/201/50.jpg,201,58,112,951,634,
datasets/201/142.jpg,201,25,48,304,195,
datasets/201/57.jpg,201,117,99,927,527,
datasets/201/113.jpg,201,91,81,592,318,
datasets/201/185.jpg,201,75,82,424,271,
datasets/201/75.jpg,201,541,228,1583,1014,
datasets/201/219.jpg,201,209,55,1522,791,
datasets/201/252.jpg,201,143,147,1166,754,
datasets/201/158.jpg,201,260,187,794,519,
datasets/201/71.jpg,201,426,543,1777,1165,
datasets/201/272.jpg,201,93,231,968,656,
datasets/201/10.jpg,201,61,194,971,534,
datasets/201/98.jpg,201,35,168,631,511,
datasets/201/94.jpg,201,70,68,627,408,
datasets/201/129.jpg,201,42,72,474,228,
datasets/201/38.jpg,201,189,201,840,500,
datasets/201/49.jpg,201,57,83,591,410,
datasets/201/225.jpg,201,77,167,577,423,
datasets/201/222.jpg,201,294,325,1635,1017,
datasets/201/180.jpg,201,20,25,288,160,
datasets/201/87.jpg,201,35,83,367,250,
datasets/201/151.jpg,201,29,136,613,343,
datasets/201/56.jpg,201,522,137,698,240,
datasets/201/175.jpg,201,147,326,1960,1169,
datasets/201/66.jpg,201,1059,355,1375,494,
datasets/201/33.jpg,201,107,131,949,448,
datasets/201/197.jpg,201,253,179,910,479,
datasets/201/263.jpg,201,483,373,1571,965,
datasets/201/174.jpg,201,797,387,2002,942,
datasets/201/200.jpg,201,84,384,921,816,
datasets/201/215.jpg,201,145,131,1032,524,
datasets/201/12.jpg,201,173,125,1782,909,
datasets/201/251.jpg,201,234,142,933,487,
datasets/201/97.jpg,201,110,178,529,402,
datasets/201/247.jpg,201,31,121,363,284,
datasets/201/201.jpg,201,295,69,486,138,
datasets/201/126.jpg,201,111,126,667,328,
datasets/201/267.jpg,201,24,124,560,436,
datasets/201/9.jpg,201,250,282,1362,927,
datasets/201/183.jpg,201,213,210,924,572,
datasets/201/8.jpg,201,57,135,962,545,
datasets/201/82.jpg,201,114,207,914,602,
datasets/201/137.jpg,201,56,146,710,458,
